req_count_1m,req_count_5m,avg_req_interval,std_req_interval,burst_max_5s,unique_endpoints,unique_methods,get_ratio,post_ratio,4xx_count,5xx_count,401_count,403_count,404_count,avg_latency,max_latency,bytes_sent,avg_payload_size,failed_auth_count,token_changes,distinct_user_agents,admin_route_hits,sensitive_route_hits
343,1082,89.8628388901628,4.10923063000036,53,20,4,0.865572055538243,0.2488747792132859,105,3,82,43,52,754.1128974907014,817.9174743624287,34882.41512935302,3130.4672826085716,68,2,3,9,47
1,103,1675.052932103023,411.5049904649027,4,4,2,0.8031413942013677,0.26731182046410784,0,0,0,0,0,54.8971059417903,160.08239073467655,3041.8472581172864,140.3447555363937,0,0,1,0,2
116,1204,38.71748755555104,4.390268409615167,45,19,4,0.24656101090973062,0.20445294382606793,125,31,68,22,53,730.385528976459,2253.5299966594457,30670.675110854198,4721.159586644648,26,9,3,11,17
130,337,13.983549824631504,4.868029348036654,47,17,3,0.897964152989291,0.17544516892177464,264,12,17,17,104,525.5076818848755,1889.132944886811,37752.97963170729,4146.385831471416,75,7,2,32,11
21,100,3961.637349360314,929.4246494214681,7,13,1,0.9165577099765275,0.27585872030212877,0,0,0,0,0,81.22422584656616,25.007209564858318,1047.498162146426,444.5405942298173,0,0,1,0,1
39,28,1423.5304041524796,853.1130722595866,6,3,2,0.9442488795318675,0.051221817540832555,0,1,0,0,0,99.49323918012922,133.79302598912608,3467.154549439988,29.22730006197771,0,0,1,0,0
276,173,20.3427482532504,4.331372754187269,91,70,3,0.7556834949176111,0.6961509080360101,34,6,91,46,27,112.90638151078527,1982.1393550010064,21876.091274026632,4034.592293104216,51,5,2,18,21
33,84,4803.257214654236,67.52274107191127,1,14,1,0.9871767518062562,0.2856597092366132,0,0,0,0,0,77.07430025255037,298.69512097396904,3449.9813876992926,434.8580280852092,0,0,1,0,1
231,1123,60.89768084794987,4.537485192341364,93,68,4,0.6059027054567163,0.500071534049113,290,22,15,37,136,452.8017657329124,2267.805012535338,38339.945922726525,571.4157227279119,19,8,6,30,12
39,81,2871.681801315168,723.6057358526476,1,10,2,0.7473138871445766,0.2559993652318006,0,0,0,0,0,65.45720355473532,288.32857265150085,4961.2625441310975,373.15290573719454,0,0,1,0,0
15,8,908.1732888452514,185.58399808812177,7,11,2,0.9494811052888906,0.2907134478705761,0,0,0,0,1,105.72926916379538,273.6572072909977,1901.402859739118,407.8572242865005,0,0,1,0,2
33,112,2107.16480183391,794.9892008030895,7,13,1,0.9403851855720444,0.0954579417027993,0,0,0,0,0,66.4876830618978,285.7803070685053,3608.4257328693384,217.34061332571213,0,0,1,0,2
36,29,4699.737278783537,22.9864292537092,1,3,2,0.7465276017653517,0.12486726227839867,0,0,0,0,0,101.638859438831,21.923357245071543,2437.277270410631,71.09023307595658,0,0,1,0,1
6,86,2531.0819395921185,614.4056276107684,4,11,1,0.9325724464117885,0.24407520563966015,0,0,0,0,0,94.51230457211828,162.60051828165675,183.317117716209,164.07159885208983,0,0,1,0,1
5,75,2263.573056663464,239.51833567574835,3,2,2,0.7478852429420649,0.2821600640164558,0,0,0,0,0,106.18501082276293,202.74604155590268,234.53271861128627,193.20504951350316,0,0,1,0,0
10,22,694.0768366379801,876.0728573821987,5,2,2,0.8440655552226446,0.02324160083127581,0,0,0,0,0,82.32126603918576,191.17778608288614,3782.599813333297,485.1046551643014,0,0,1,0,1
24,78,1683.2531976972014,773.0626304094332,5,12,1,0.969952818423574,0.10348286796446574,0,0,0,0,0,103.149655015052,284.38303727502034,2638.3438988774546,14.37514657067107,0,0,1,0,1
344,282,91.98639908335535,3.655306886138126,75,25,4,0.10768157257085438,0.49699664761167195,103,47,93,23,91,769.2349346547533,2088.7067054181202,10283.717327332619,5405.510710246848,52,4,8,17,16
13,112,2648.9710188109634,764.1930753501445,5,7,1,0.7536339784571002,0.12132939974785004,0,0,0,0,0,71.46298911068592,283.5912710126956,3418.154338152992,211.3574248959213,0,0,1,0,2
341,789,64.87860446761795,3.439177217011504,21,63,2,0.5628612169862718,0.6695079246545564,237,26,55,33,66,154.2638078905489,1667.063025272459,3549.361454521355,2276.9005184741754,29,3,8,13,21
1,109,2662.8638617927513,847.5344571306834,2,11,1,0.9254049624914988,0.1472811568416188,0,0,0,0,0,63.378518683752745,196.31740555556033,586.2652767555899,372.9411043024798,0,0,1,0,2
14,23,1591.7028757751207,908.3462986906804,6,11,2,0.8979037699678427,0.27888986143061517,0,0,0,0,0,54.01127098480394,272.23816383161886,4478.3473043947415,119.70085227986654,0,0,1,0,0
71,1363,64.767495764355,4.8175448201373685,33,78,3,0.36401513594955115,0.45351198819376626,221,27,39,29,121,420.18233144012083,1806.8404707211541,28157.265877273327,3912.1420898357137,39,5,2,17,32
29,22,2484.9502967110957,977.4455862080625,1,11,2,0.8361575110372064,0.20679661921295042,0,0,0,0,1,61.45386614349469,85.29434825963311,3871.4565979686467,68.71896737806892,0,0,1,0,2
14,91,1395.6682263610817,354.70927708532685,4,4,1,0.7551459735262405,0.2822680528607591,0,0,0,0,0,53.38916727627937,232.70203002060205,4119.255087722054,164.74960750572066,0,0,1,0,0
177,479,38.7649089290462,0.9816809559606349,58,17,4,0.7038730931034312,0.5733175111908332,238,0,34,9,40,726.9930668925565,805.8247336393197,41711.53161563963,3164.2585061822006,43,3,7,28,30
2,90,3332.6760116045334,206.33797974100045,4,4,1,0.7004050880017507,0.2239730112661952,0,0,0,0,0,70.79459278300541,290.77609361023235,3553.750854176252,495.2731265319615,0,0,1,2,2
6,20,1736.6491442840309,893.8189673546809,6,6,1,0.8175623352978253,0.07928427284070874,0,0,0,0,0,22.795207555752363,259.66569326669605,4186.04118441802,361.0088359001364,0,0,1,0,2
13,14,3781.890140251233,281.695046707077,5,11,1,0.9448248040187788,0.17182573781187385,0,0,0,0,0,92.16753609184383,62.19183187646448,1998.1383268936627,342.51300900048506,0,0,1,0,1
6,14,3646.847100646616,817.1489534052312,2,1,2,0.8775252660319438,0.2257844500886133,1,0,0,0,0,54.81214635278407,104.99800822443218,1407.6597223854978,378.0975698889906,0,0,1,0,2
22,98,2708.4141177765937,777.3883390521985,4,10,2,0.9954021425441697,0.1468015959778481,2,0,0,0,0,74.86102010262923,205.75722861810382,4964.389368676954,482.1360480221186,0,0,1,0,2
32,34,3379.004886392036,489.3177475329459,5,4,1,0.7413194031908711,0.14566961691602212,0,0,1,0,0,100.9245201372596,236.99022994752931,3906.609279115919,111.97792264564416,0,0,1,0,0
36,91,1479.6659485555483,959.0643225815404,6,12,1,0.8424001146379929,0.025813887860017114,0,0,0,0,0,48.738979714218225,245.5356760303034,657.9539803089345,214.0835598174367,0,0,1,0,2
20,59,1522.8416337793165,468.73390498242685,4,2,2,0.9448111958026099,0.042269457700628996,0,0,0,0,0,53.01197593369171,45.13381562492889,370.6031199316835,162.33195630437126,0,1,1,0,2
1,101,567.9777112503259,334.7333018168407,4,4,1,0.9991887341943184,0.05808464714457455,0,0,0,0,0,40.16007155272898,36.258318498610116,3550.3214538489165,427.4653433300423,0,0,1,0,0
319,342,31.151642833437162,2.921005505163541,83,56,4,0.8637625082559234,0.8181975605124422,237,11,54,6,135,138.4040361750465,2565.717103290413,2481.0710977115014,6464.429658812232,92,8,7,7,37
8,92,2922.604704684524,375.0537558992483,2,6,1,0.9441982300386802,0.14287696191271507,0,0,0,0,0,85.89297154100598,89.84195787316055,2073.760539203484,237.0001654437306,0,0,1,0,1
25,9,2503.7203427591676,327.6185687009207,5,2,2,0.8403601354084927,0.25895278791716103,0,0,0,0,0,113.79963925428537,240.5629364738834,372.30644155193664,485.6048841698503,0,0,1,0,0
304,705,13.534037819355728,0.2877892183860037,96,74,3,0.15747358500770173,0.59564981024663,79,40,54,13,136,203.25792020116836,1470.3487473651592,15388.550348007142,3215.3266732318666,72,10,7,26,20
12,31,4144.66555113973,976.4656195527953,1,10,1,0.8379544455703947,0.027455799968763538,0,0,0,0,0,14.13772240030225,119.03103303352069,1788.7027125446327,139.64958211684237,0,0,1,0,0
29,53,4746.0087398564965,664.7626608753184,6,5,1,0.895568692951012,0.13541038158864097,0,0,0,0,0,119.51891471178912,24.461730489842743,4632.904179702649,58.468322850029395,0,0,1,0,1
16,77,4420.062636149176,11.882531885188362,1,2,2,0.984396369919704,0.19081038717104257,0,0,0,0,0,98.52961465834007,114.92782032639289,4298.949681743693,106.48909273455021,0,0,1,0,2
38,75,4544.274909066504,831.1667955258658,2,6,1,0.8862700657610989,0.22770839836998374,0,0,0,0,0,105.36578805025218,75.61713751592272,1832.615274271887,226.62148664165866,0,0,1,0,2
3,45,3657.1990096543377,874.2482860656949,1,9,2,0.8490617494620589,0.020064764136849777,0,0,0,0,0,40.45884426279403,268.77506668483034,1185.2180332884554,35.95960651226593,0,0,1,0,1
24,25,2482.081010720121,641.349620179738,7,7,2,0.9356763825737873,0.25207764220454726,0,0,0,0,0,102.39243388504872,258.6622474767822,538.1361459196719,72.21307618835631,0,0,1,0,1
234,203,94.84268990360987,4.180188569371665,97,58,4,0.6407323763416717,0.4043380313248377,156,13,57,11,40,447.3448512359649,2692.065413112931,16134.099431810633,5435.210277043532,62,12,7,15,11
26,41,2959.2231138999587,920.0608290298535,3,11,1,0.7449303321582125,0.09788129267896015,0,0,0,0,0,93.4026678951695,291.0622896822653,1968.6107563304136,130.92908020613592,0,0,1,0,1
1,105,4836.599790878729,978.2557531492888,5,4,1,0.92285271438361,0.04296410089899122,0,0,0,0,0,111.30318886324162,83.88584605016636,3895.618634311714,483.646992468366,0,0,1,0,0
8,82,572.3118115910777,876.2948200803708,7,9,1,0.738547852344339,0.07163148232387032,1,0,0,0,0,70.2567145520873,240.38595906951778,3437.1291592107636,105.65954290927448,0,0,1,0,0
21,55,4137.479394742557,654.973378979116,5,14,2,0.7300992072406577,0.20143456800554999,0,0,0,0,0,36.74636318518238,70.26390707741066,4996.4820136733315,102.04766806855248,0,0,1,0,2
156,681,87.06556838232011,0.6778321082963773,93,22,3,0.8168108191885142,0.44778280081976396,237,13,44,34,61,160.32630724355477,2959.019151377616,14148.726147704292,3893.9617342245333,75,9,3,39,19
389,647,14.89966978691794,4.265018196540995,88,60,4,0.6713272283835405,0.7276338616316308,249,14,58,16,63,451.944888728605,2489.879559053447,3895.7292781709966,2429.326416882111,95,7,8,8,40
28,93,3607.9849078290727,502.97741137655976,1,8,2,0.875358708415712,0.031156129732477465,0,0,0,0,0,67.01393085141802,208.4958695279767,630.6869394018238,272.8285324551702,0,0,1,0,1
374,372,68.15125353188668,3.869071487115139,69,33,3,0.4588266024829911,0.603264135448524,125,19,82,9,88,350.63804385572945,2891.4821520499,40149.746434501845,5428.535709081413,98,4,6,8,13
14,80,1370.0258760107204,494.0860039565219,6,8,1,0.7825370697419064,0.26302269749771656,0,0,0,0,0,17.000589333868774,102.12270760638805,3732.5302782135022,446.92845887280475,0,0,1,0,0
32,17,2418.846654991485,440.5846832035486,3,9,2,0.8447923389741718,0.29898699551726265,0,0,0,0,1,115.92789873140181,298.14246137532837,1909.497739967878,133.93852469790457,0,0,1,0,1
12,100,2154.6308964950495,890.2573297371057,6,10,1,0.7741924928166304,0.24063776494308708,0,0,0,0,0,19.888858194637137,272.1827920067557,4701.015913018925,426.21289601904743,0,0,1,2,1
380,995,63.37884673874291,0.3388678726506633,75,74,2,0.6919775937261117,0.683062704863091,33,16,54,43,57,477.89695273505345,811.8563062173248,25213.035967534484,5557.989380419103,29,2,3,28,41
2,97,908.7199495024815,86.40878121478109,6,6,2,0.9547587580354449,0.18210326848744085,0,0,0,0,0,27.104097492078825,120.5182824136421,3672.1219901977693,115.94236130257084,0,0,1,0,1
23,14,755.4536968102038,670.3292595319159,6,7,2,0.8061987215988311,0.2676422548429149,1,0,1,0,0,27.70126758165441,109.30133087457162,2381.8480091011834,266.72859205698995,0,0,1,0,0
265,893,9.30483255960444,0.7239759819797531,45,40,2,0.736298365979289,0.5542161575150005,86,38,26,16,120,618.0406535593104,2088.536116083679,21584.68701741127,5887.703464460289,60,5,5,9,25
4,20,4139.2769454099225,536.4566736939332,6,1,2,0.8535260700311307,0.0693015263617388,0,0,0,0,0,37.76143715584213,74.06029498560305,1556.1066620139509,225.8720915396164,0,0,1,1,1
7,86,1152.5288553860378,856.3021558016535,2,11,1,0.8096272631200673,0.15225649732448973,0,0,0,0,0,116.57448139008132,128.8431797802058,182.11958295511693,378.0057386889846,0,0,1,1,2
39,16,3224.6373144298072,684.9460580228846,1,9,2,0.7495429334864271,0.19769527033537998,0,0,0,0,0,94.85670088699293,27.258668990010612,2990.0321839463963,476.37948623449716,0,0,1,0,2
38,70,2766.8211290277814,38.30595712680915,5,2,2,0.7394395487728962,0.03864172280974317,0,0,0,0,0,67.13382684073083,51.99629717786689,169.87631733321751,303.8787404861041,0,0,1,0,0
9,106,1920.8273283706703,813.4499507370623,7,4,2,0.9509297633300363,0.2912907016312604,0,0,0,0,0,113.18174765457817,115.70136308454406,1872.0883110098196,133.1473587570533,0,0,1,0,0
13,54,2821.9162395838384,552.2949344352911,7,5,2,0.98109564650202,0.16879113899664724,0,0,0,0,0,74.9919547446947,63.6960017182444,1973.55192757844,62.694214756309044,0,0,1,0,0
19,112,2696.6190995382144,886.4140659008568,7,3,2,0.9742920708566323,0.2574423990151795,0,0,0,0,0,83.33139340760565,208.78963848412948,3507.7792288115525,146.79400337083865,0,1,1,0,1
6,82,2135.488636515379,324.90881183507577,6,3,1,0.910090488550733,0.08553755070855264,0,0,0,0,0,61.725839796647506,252.31369100828238,3958.2667828278627,436.3116930397577,0,0,1,0,1
68,350,79.66605273631596,4.035750007484185,26,22,2,0.8760579577023447,0.6728731961355383,155,1,37,23,78,506.2811121016082,809.9507948937052,15190.94636847672,2945.644439847738,51,14,3,31,11
10,59,3946.2786985152347,63.62425055891142,6,12,1,0.7894827018334453,0.2828315791146419,0,0,0,0,0,32.64326539786461,264.2854893501148,1243.0341551424824,9.264357701568581,0,0,1,0,0
9,89,586.3235882869391,254.166711800544,5,8,1,0.8200314809871836,0.15219201489971593,0,0,0,0,1,89.2978969164978,287.65011766139185,2923.732639165159,458.40428253709433,0,0,1,0,2
287,1057,47.09316829756462,1.7931939453537908,44,49,3,0.5650750450314792,0.3838970177888815,220,26,53,45,121,228.11553929877905,849.4650662328572,24602.886709671253,638.9916420308263,17,2,9,14,29
277,1070,86.82994328370344,4.83385472040834,79,38,3,0.8599373160549492,0.16555049913079573,21,41,79,15,31,166.65553505934537,1723.0777020900405,9073.998454487095,976.5837343531305,46,9,3,6,30
36,46,4368.612514934084,27.784239360705477,3,4,1,0.9203994756148604,0.07680667423124847,0,0,0,0,0,114.18522306366732,58.79758985546131,618.2440326943959,219.56157211665987,0,0,1,0,1
179,1140,47.13724660500345,0.29387906081572046,74,65,2,0.7445343959532816,0.4583289524991345,121,20,51,30,38,527.4193298676703,2297.3692161039858,41263.261388665276,926.3089497543526,17,2,2,31,29
87,844,27.044006230075407,3.7081130676465746,85,73,2,0.18325511283245818,0.8686461551293825,33,49,51,18,81,219.3208676935893,1054.9923083895758,13946.828070169056,2167.7063665747246,74,9,7,28,17
14,12,805.9871920469916,600.6212735638557,6,7,2,0.7881623731581562,0.08785917505001696,0,0,0,0,0,22.171577492342706,181.00175052064782,3652.5353877425846,202.9946627215239,0,0,1,0,0
11,45,1687.7953483745928,487.53004558586025,2,12,1,0.8313536692778412,0.18259564191696964,0,0,0,0,0,65.10595662738487,71.22166072726456,3074.5748138515646,120.10538997759245,0,0,1,0,2
316,1387,53.72148419209569,0.020904158118406624,43,17,3,0.8548555404388012,0.4003401305572609,92,49,77,9,149,701.78910672831,2369.243883744056,26668.88219662283,4724.495512867351,95,11,2,37,38
6,73,820.305261302102,624.9474577666016,4,4,2,0.8091913940179601,0.04535833046953223,2,0,0,0,0,21.97638372475565,197.44988979345786,1599.9049331492395,216.60970691260272,0,0,1,0,0
16,20,1908.2269229530448,734.4857578254652,3,7,2,0.8196064546591306,0.10958563051919887,0,0,0,0,0,46.47960954594937,99.98495413273929,2889.8075410667648,93.8884031428286,0,0,1,2,2
16,26,686.8483557307013,814.1993288038639,1,6,1,0.918077678078228,0.09353705983342732,1,0,0,0,0,90.28052568935374,131.73601204469844,799.3665396950024,29.969763505624968,0,1,1,0,0
205,497,70.1725296326706,3.8229911534859684,90,53,3,0.619715222177151,0.7331139999863149,109,49,12,5,104,518.5459798629563,804.5740292964069,36485.605755456054,740.1936188862308,18,2,7,30,16
1,33,3751.6343925833735,111.60464093956215,1,10,2,0.8621181184220923,0.23339033663022815,1,0,0,0,0,29.135960906882456,294.39970932903907,3661.1347860267215,173.65014950585274,0,0,1,0,2
387,536,83.16444675798991,4.150976080266939,82,60,2,0.32620534630207915,0.6252294469355906,37,44,40,22,130,667.1735300063527,783.358710064939,13988.718762521801,2791.7553599908892,13,3,3,37,14
225,344,58.08286290819859,0.8740516269096121,71,17,2,0.48603771069864343,0.5003928065360989,131,38,58,14,125,94.6714031049807,568.0211587953013,12810.535178983231,4939.503315038114,60,3,8,9,40
284,295,10.422000841368622,3.5379291638145927,53,37,2,0.11007075949413184,0.4736874647371111,195,34,91,11,110,265.1623714131765,2660.7578503585028,9211.384571226441,5792.15790428633,60,14,8,7,36
19,55,707.9223728245215,373.45507840358624,5,12,2,0.839649618328451,0.1052366101661574,0,0,0,0,0,44.00411382086924,167.71952905988474,120.89057955855965,147.9575783651843,1,0,1,0,2
33,65,2419.62747281068,446.14199500410257,1,13,1,0.8310580263010191,0.1330213368548861,0,0,0,0,1,19.119120025430554,170.93885420509258,2014.3179330158205,71.90061188033332,0,0,1,0,0
8,85,2110.014865187887,29.324713366282282,2,10,1,0.7199017644612999,0.015519955707953958,0,0,0,0,0,62.62291034132349,283.0708027771096,4502.295448124335,0.28980572495945767,0,0,1,0,2
4,16,2234.701743353582,245.23480926180832,5,13,1,0.9689964210920681,0.056159778323856865,0,0,0,0,0,58.44670809468577,104.24915474897495,3985.1037313821043,231.3998744083806,0,0,1,0,2
25,52,4590.12712019009,504.9655607953179,7,8,2,0.8234831762208091,0.023525709724151588,0,0,0,0,0,102.5833908587858,259.51662949656566,2751.60259061499,25.282052819982415,0,0,1,0,0
18,86,3703.063977651765,743.3851722844933,7,3,2,0.8133098212080102,0.05533604744133673,0,0,0,0,0,66.78913511305177,202.54610778687336,2008.3845775891532,334.6647176045322,0,0,1,0,0
38,47,2307.6881911537694,28.56997186026963,7,4,1,0.7055731290550558,0.299951821761024,0,1,0,0,0,101.68760646737316,30.617716947353916,4533.64145431572,101.52588180458282,0,0,1,0,1
22,87,2522.8974688020303,200.1808750777175,3,2,2,0.9690291698104008,0.16251834944160196,0,0,0,0,1,113.73171977906634,51.677538159805735,4103.777476937765,242.53212886960952,0,0,1,0,2
86,607,11.41095179694251,3.305769470147532,48,18,3,0.3172255869898636,0.492219496779734,35,39,91,23,70,564.8570689462213,926.9857430940904,25799.295323253562,3929.790068604648,78,5,7,23,23
349,665,78.13945123219156,1.2262309096883568,43,51,3,0.6090280411816208,0.8419435568054142,58,25,26,38,128,125.67397026021426,631.7647633104777,7845.751196135761,5989.785156239478,14,8,5,31,30
37,88,4804.6929678988035,350.5452236024027,6,7,1,0.9908754342748934,0.23685676718753843,0,0,0,0,0,92.72462613128911,174.48383249782833,1067.8107806385156,334.3641959495874,0,0,1,0,2
130,1029,63.080625054731,4.056423371317515,29,73,2,0.8764657506355434,0.16236124255160186,50,43,61,14,102,334.5371245379843,1058.789501836765,14772.522814584458,1092.3690518131325,65,14,9,36,34
8,39,4912.705024889977,628.6676443263844,6,11,1,0.8867801264127074,0.25495132924972297,0,0,0,0,0,104.81512108737095,236.58646196178157,1779.9424076363728,337.8007709430278,0,0,1,0,1
32,17,1382.1759074197334,153.59395326494723,2,13,1,0.7983470878435996,0.14060711391289796,0,0,0,0,0,44.59502818704956,151.75189162837233,4708.389955082925,5.64182635287186,0,0,1,0,1
32,63,4842.437691474227,656.433559058431,5,2,1,0.973230252521641,0.2300377846362244,0,0,0,0,0,49.33363940949571,280.851159523111,256.36993616733696,330.52884536674657,0,0,1,0,2
